"G1","G2","Score","DifferenceinPotential","ActualPotential","ConstRatio","MeanPotPoints","ConstDiffmax","ConstDiffmean"
"ESSFvk   /112","ESSFmc   /10",14.9577497665733,59.655,0.250737570473109,0.652173913043478,87.4275,0.872434013333561,0.828912530192751
"ESSFmk   /03","ESSFmk   /02",4.87502222222222,29.60475,0.164670271568658,0.636363636363636,67.663875,0.940884637991636,0.927952364208786
"ESSFmk   /03","ESSFmk   /01",14.5530500623402,57.3042631578947,0.25396103641087,0.5,58.6521315789474,0.833306535832962,0.751875171957708
"ESSFmm 3 /103","ESSFdc 3 /104",10.5088074952423,28.82,0.364635929744701,0.692307692307692,61.57,0.86168981975201,0.829319352034395
"ESSFmm 3 /103","ESSFwc 2 /03",13.3750710032066,35.5951525423729,0.375755406225181,0.583333333333333,67.1959830508475,0.84263429947051,0.800954307148306
"ESSFmm 3 /103","ESSFdk 2 /104",12.7902529236511,37.64,0.339804806685735,0.666666666666667,60.82,0.839399134559881,0.789703174553583
"ESSFmk   /02","ESSFdv 1 /102",12.6297341666667,33.52875,0.376683716710783,0.285714285714286,38.764375,0.772555042808155,0.674192240512928
"ESSFmk   /01","ESSFmk   /04",7.98152574885643,42.6447368421053,0.18716320793369,0.7,57.8276315789474,0.899159497803456,0.861977301664864
"ESSFwc 2 /05","ESSFwc 2 /06",14.7124897367748,54.2108214285714,0.271393964324264,0.611111111111111,104.105410714286,0.887871369323117,0.858676992522965
"ESSFwv   /05","ESSFwc 2 /04",14.9449327079666,62.9133248081841,0.237547971809343,0.611111111111111,97.5549232736573,0.88415821238492,0.846804936066183
"ESSFwk 2 /02","ESSFmv 2 /01",2.96,33.36972,0.0887031716178619,0.733333333333333,78.76314,0.968988349677311,0.962418969076144
"ESSFwk 2 /02","ESSFmv 2 /04",5.74685638152732,25.5953043478261,0.224527761163951,0.75,91.078347826087,0.944675802095505,0.936902057199139
"ESSFwk 2 /02","ESSFwk 1 /03",6.26153846153846,39.4295384615385,0.158803240054313,0.8,94.4393846153846,0.945148395826426,0.933697805348486
"ESSFwk 2 /02","ESSFmv 3 /01",5.02388386647796,29.3823076923077,0.170983297809287,0.625,85.0408461538462,0.949626159442526,0.940923872542504
"ESSFwk 2 /02","ESSFmv 3 /04",13.4399095022624,56.92025,0.236118244425533,0.545454545454545,103.107125,0.897847606435017,0.869651011001786
"ESSFmv 2 /01","ESSFmv 2 /04",5.95652173913043,28.657132173913,0.207854774266377,0.928571428571429,81.393487826087,0.937772733705218,0.92681820255869
"ESSFmv 2 /01","ESSFmv 2 /02",13.639512779052,30.3475018181818,0.449444335180179,0.333333333333333,67.3546490909091,0.834729465504578,0.797497085009787
"ESSFmv 2 /01","ESSFxc 3 /110",14.1441147846438,37.0549905882353,0.381706068740291,0.571428571428571,70.5773752941176,0.841264403491415,0.799594208119799
"ESSFmv 2 /01","ESSFwk 1 /03",10.0092307692308,46.5660953846154,0.214946747983891,0.7,84.7545246153846,0.907354168041426,0.88190328699674
"ESSFmv 2 /01","ESSFdc 3 /104",9.81590271030303,31.47852,0.311828596462065,0.538461538461538,62.78914,0.875001875623303,0.843668782367412
"ESSFmv 2 /01","ESSFwc 2 /03",10.2383050847458,28.6736861016949,0.35706274555822,0.666666666666667,68.4151230508475,0.876277198391108,0.850350264266331
"ESSFmv 2 /01","ESSFmv 4 /01",1.5645791943305,22.999145,0.0680277112184169,0.846153846153846,73.5494525,0.98160379623011,0.978727520856386
"ESSFmv 2 /01","ESSFmv 3 /01",0,18.6122123076923,0,1,75.3559861538462,1,1
"ESSFmv 2 /01","ESSFmv 3 /08",5.12858526089295,46.87828,0.109402163664984,0.65,85.17114,0.952779927821814,0.939784940522189
"ESSFmv 2 /01","ESSFmv 1 /01",1.73611950026028,21.3970141176471,0.0811384004662794,0.846153846153846,77.6438458823529,0.980347823637703,0.977639959992568
"ESSFmv 2 /01","ESSFmv 1 /03",9.41475731228486,37.7851866666667,0.249165298436659,0.714285714285714,73.1358066666667,0.897697261798696,0.87127020619059
"ESSFmv 2 /01","MS  dc 3 /110",14.8889618390805,42.47828,0.350507643884839,0.466666666666667,71.23914,0.839000445952493,0.791000258578634
"ESSFmv 2 /03","ESSFmv 4 /03",4.3172711323764,33.918,0.127285545503166,0.736842105263158,95.199,0.961507238606462,0.954650036950216
"ESSFmv 2 /04","ESSFwk 1 /03",7.1923368838131,38.0910367892977,0.1888196670413,0.666666666666667,97.0697324414716,0.938058637155562,0.925905462980958
"ESSFmv 2 /04","ESSFwc 2 /04",13.8046757688715,58.9708695652174,0.23409313565581,0.611111111111111,90.0045652173913,0.884470032899226,0.846622493697641
"ESSFmv 2 /04","ESSFdc 3 /110",14.5754808638893,58.443152173913,0.249395871401941,0.631578947368421,103.258097826087,0.889979493205453,0.858844185872587
"ESSFmv 2 /04","ESSFmv 4 /01",14.7805311263613,42.917527173913,0.344393819953017,0.647058823529412,85.8646603260869,0.862280473474859,0.827862463203959
"ESSFmv 2 /04","ESSFmv 3 /01",6.78516950551273,28.0019598662207,0.242310521760936,0.733333333333333,87.6711939799331,0.933264242866334,0.922606625990907
"ESSFmv 2 /04","ESSFmv 3 /04",8.75662646382306,47.401902173913,0.184731541609783,0.772727272727273,105.737472826087,0.932349095430073,0.917185211356189
"ESSFmv 2 /04","ESSFmv 1 /01",13.7057280844536,46.1109462915601,0.29723371968539,0.529411764705882,89.9590537084399,0.878725961467476,0.847644817064502
"ESSFmv 2 /02","ESSFxc 3 /110",6.66250737241307,15.2925112299465,0.435671242756143,0.545454545454545,68.8537443850267,0.912908400360613,0.903236818390636
"ESSFmv 2 /02","ESSFdc 3 /104",11.7152561847517,32.8689818181818,0.356422850259125,0.333333333333333,61.0655090909091,0.84883540406772,0.808152648538292
"ESSFmv 2 /02","ESSFmv 4 /01",14.044919610526,36.0871068181818,0.389194946585458,0.5,71.8258215909091,0.843718512446248,0.804458629230583
"ESSFmv 2 /02","ESSFmv 4 /02",9.77871270455153,39.3689818181818,0.248386223187398,0.611111111111111,83.3155090909091,0.905061041703383,0.882630343242798
"ESSFmv 2 /02","ESSFmv 4 /03",14.8226150607823,39.8389818181818,0.372063099615099,0.647058823529412,83.8505090909091,0.857158956723694,0.82322569986174
"ESSFmv 2 /02","ESSFmv 3 /08",10.0105682993139,43.3689818181818,0.230823226177681,0.578947368421053,83.4475090909091,0.904780958230473,0.880037542062421
"ESSFmv 2 /02","ESSFmv 1 /03",3.59788994997726,21.4823151515151,0.167481480678469,0.846153846153846,71.4121757575758,0.956205186034522,0.949617976041073
"ESSFmv 2 /02","ESSFxv 2 /06",13.4400391494366,31.8632675324675,0.421803543398104,0.333333333333333,60.1940805194805,0.823449418169089,0.776721580702824
"ESSFmv 2 /02","MS  dc 3 /110",14.266653033509,31.2689818181818,0.456255759028693,0.307692307692308,69.5155090909091,0.832452694850159,0.794770214300643
"ESSFmc   /10","ESSFwc 2 /09",12.9960760918871,57.932380952381,0.224331813715193,0.7,74.9328571428571,0.874916311653423,0.826563718675367
"ESSFmc   /10","ESSFdv 1 /111",13.5491601386317,56.4633333333333,0.239963872813597,0.578947368421053,72.6983333333333,0.865756859817381,0.813624886329833
"ESSFdh 1 /101","ESSFdh 2 /101",14.1087807157317,45.8285714285714,0.307859928335792,0.6,83.4885714285714,0.867402238111058,0.831009436689159
"ESSFmw 1 /101.2","ESSFmw 1 /101.1",4,52.3848484848485,0.076357956846185,0.947368421052632,84.1590909090909,0.963752196836555,0.952470969484202
"ESSFmw 1 /101.2","ESSFmw 1 /105",14.1408091414703,51.4026666666667,0.275098746008059,0.444444444444444,82.768,0.869633114660946,0.829151252398629
"ESSFmw 1 /111","ESSFdv 1 /111",11.4316770186335,45.2833333333333,0.2524477810519,0.55,79.6583333333333,0.888253401577385,0.85649113482205
"ESSFdh 2 /101","ESSFmw 2 /101.2",11.7989957223465,45.0685714285714,0.261800970129408,0.363636363636364,63.9085714285714,0.863505255236448,0.815376944616359
"ESSFdh 2 /101","ESSFmw 1 /105",13.7696293318938,38.7817142857143,0.355054684546681,0.666666666666667,71.9651428571429,0.849275041246401,0.808662516529319
"ESSFxc 3 /110","ESSFdv 2 /101",4.3204951584961,37.9727601809955,0.113778801907016,0.769230769230769,78.062850678733,0.955481407485139,0.944653633310458
"ESSFxc 3 /110","ESSFdv 1 /101",10.9296482013973,24.8254524886878,0.440259777999118,0.636363636363636,71.4891968325792,0.86973304305103,0.847114687454196
"ESSFxc 3 /110","ESSFdc 3 /104",5.83333333333333,34.4235294117647,0.169457735247209,0.769230769230769,64.2882352941176,0.928425357873211,0.909262817580138
"ESSFxc 3 /110","ESSFmv 4 /01",13.1095615712139,36.9441544117647,0.354848061349572,0.533333333333333,75.0485477941177,0.859821707016886,0.825318917466895
"ESSFxc 3 /110","ESSFmv 4 /02",14.1451187335092,42.0764705882353,0.336176455291007,0.578947368421053,86.5382352941176,0.868511035394982,0.836544867301324
"ESSFxc 3 /110","ESSFmv 1 /03",8.49422854139231,25.7301960784314,0.330126848450747,0.642857142857143,74.6349019607843,0.902923102384088,0.886189593364034
"ESSFxc 3 /110","ESSFxv 2 /06",6.00926575028195,29.3193277310924,0.204959192973216,0.583333333333333,63.4168067226891,0.923033588672649,0.905241748034406
"ESSFxc 3 /110","MS  dc 3 /110",2.52281515198901,17.9764705882353,0.140339848114572,0.75,72.7382352941176,0.969130991050626,0.965316519684758
"ESSFxc 3 /110","MS  dc 1 /110",8.78138469547111,28.5764705882353,0.30729423594691,0.846153846153846,70.7882352941176,0.896782451895866,0.875948529314435
"ESSFdv 2 /101","ESSFdv 1 /101",1.12400157790927,14.2896153846154,0.0786586305968321,0.916666666666667,77.4755769230769,0.986717129885215,0.985492181890749
"ESSFdv 2 /101","MS  dc 3 /110",7.10557442157784,43.4492307692308,0.163537404363204,0.642857142857143,78.7246153846154,0.929262032499761,0.909741389184781
"ESSFdv 2 /101","MS  dc 1 /110",5.77013846679798,29.5492307692308,0.19527203641478,0.714285714285714,76.7746153846154,0.936972288916956,0.924843147205733
"ESSFdv 2 /111","ESSFxc 2 /112",11.0921158206872,53.0142857142857,0.209228808258719,0.555555555555556,81.7071428571429,0.897498599676818,0.864245457216871
"ESSFdv 2 /111","ESSFxc 3 /112",7.7,54.275,0.141870105941962,0.708333333333333,83.5375,0.930426925683307,0.907825826724525
"ESSFdv 2 /111","ESSFdv 1 /111",1.4,30.1833333333333,0.0463832136940917,0.875,71.1083333333333,0.983758700696056,0.980311730926989
"ESSFdv 2 /110","ESSFwc 2 /07",12.8604433061194,54.3872727272727,0.236460529481017,0.7,79.7118181818182,0.879702646036164,0.838663279806447
"ESSFdv 2 /110","ESSFxv 1 /07",2.9918748244237,43.0857142857143,0.0694400655536004,0.823529411764706,66.9457142857143,0.966189138595838,0.955308941635086
"ESSFdv 2 /110","MS  dc 2 /07",14.4410632326767,44.5033333333333,0.324493968227326,0.5625,56.5783333333333,0.816807519565181,0.744759833281113
"ESSFdv 2 /110","ESSFdv 1 /110",2.92025,43.6975,0.0668287659477087,0.705882352941176,72.26125,0.968969822548082,0.959587607465965
"ESSFmw 2 /110.2","ESSFdh 2 /110",9.51039486714409,37.075,0.256517730738883,0.625,98.2625,0.918575386411438,0.903214401555587
"ESSFdv 1 /101","MS  dc 3 /110",9.49684527681906,31.3019230769231,0.303394946485588,0.5,72.1509615384615,0.89183784427479,0.868375346990261
"ESSFdv 1 /101","MS  dc 1 /110",1.04293381037567,16.4019230769231,0.0635860688703657,0.916666666666667,70.2009615384615,0.986697599121996,0.985143596504668
"ESSFxc 2 /112","ESSFdv 1 /111",4.77220035778175,31.6309523809524,0.150871219440597,0.75,72.6154761904762,0.946034728459968,0.934281222018514
"ESSFxc 2 /112","ESSFmw 2 /111",14.9397055101646,61.8942857142857,0.241374552396141,0.434782608695652,96.4271428571429,0.882710192042404,0.845067425337928
"ESSFwk 1 /03","ESSFwk 1 /01",4.9967574633436,48.5511405835544,0.102917406332492,0.923076923076923,113.876419098143,0.96383144762946,0.956121227705297
"ESSFwk 1 /03","ESSFwc 2 /04",12.5192600921343,62.3404347826087,0.200820865876073,0.666666666666667,93.365602006689,0.899472616371318,0.865911429658672
"ESSFwk 1 /03","ESSFdc 3 /110",12.1089277742531,58.8475,0.205767921734196,0.476190476190476,106.619134615385,0.910991833137859,0.886428193044948
"ESSFwk 1 /03","ESSFmv 3 /01",7.19864657870807,54.7075384615385,0.131584179825035,0.636363636363636,91.0322307692308,0.939193430146233,0.920922001824202
"ESSFwk 1 /03","ESSFmv 3 /04",6.62145307662812,40.5424038461538,0.163321669374972,0.739130434782609,109.098509615385,0.948817594181158,0.939307575328285
"ESSFwk 1 /07","ESSFwk 1 /04",6.07747244383205,60.6688,0.100174594582916,0.840909090909091,182.2064,0.971405619797084,0.966645120896785
"ESSFwk 1 /01","ESSFwk 1 /04",12.7770700185851,83.16,0.153644420617906,0.777777777777778,149.531034482759,0.933143211467793,0.914552386648149
"ESSFwk 1 /01","ESSFwc 2 /04",9.96598073472564,85.6754872563718,0.116322428431645,0.615384615384615,106.811251874063,0.933404292482699,0.906695403715742
"ESSFwk 1 /01","ESSFdc 3 /110",12.4764310937356,74.8109482758621,0.166772797047423,0.6,120.064784482759,0.920769603079217,0.89608584109417
"ESSFwk 1 /01","ESSFmv 3 /04",10.1864633730309,44.4928017241379,0.228946323411785,0.8,122.544159482759,0.929646909655082,0.916875162259658
"ESSFdc 3 /104","ESSFmv 4 /01",9.07942991071429,37.218125,0.243951835583181,0.666666666666667,67.2603125,0.894264632638653,0.865010589852459
"ESSFdc 3 /104","ESSFmv 3 /01",12.6902978664413,40.1336923076923,0.316200606940143,0.5,69.0668461538462,0.857626251781044,0.81626064351956
"ESSFdc 3 /104","ESSFmv 3 /08",13.5,51.3,0.263157894736842,0.631578947368421,78.882,0.870852944552864,0.828858294667985
"ESSFdc 3 /104","ESSFmv 1 /01",11.1248624904507,50.4552941176471,0.220489498376737,0.5,71.3547058823529,0.88481474977912,0.844090696571674
"ESSFdc 3 /104","ESSFmv 1 /03",4.31708126984127,38.3866666666667,0.112463041069154,0.666666666666667,66.8466666666667,0.949824717923742,0.935418151942137
"ESSFdc 3 /104","ESSFdk 2 /111",14.6192806224453,48.71,0.300128939077095,0.444444444444444,60.355,0.827419659751561,0.757778467029322
"ESSFdc 3 /104","MS  dc 3 /110",14.0278830227743,36.9,0.380159431511499,0.615384615384615,64.95,0.831799963755704,0.784020276785615
"ESSFdc 3 /104","ESSFdv 1 /104",14.8254706000401,48.1545454545455,0.307872713989884,0.555555555555556,63.0318181818182,0.829805701731954,0.764793860820017
"ESSFwc 2 /04","ESSFdc 3 /110",5.99535977126848,41.3661956521739,0.14493379622531,0.75,99.5539673913043,0.950137174751989,0.939777791600175
"ESSFwc 2 /04","ESSFwc 2 /07",11.0927727597479,60.4754545454545,0.183426033638331,0.631578947368421,89.9820355731225,0.907729207767849,0.87672236253498
"ESSFwc 2 /04","ESSFmv 3 /04",12.4472123979658,68.9514673913043,0.180521356091336,0.545454545454545,102.033342391304,0.908817693630591,0.878008383277008
"ESSFwc 2 /04","ESSFdv 1 /110",14.7244250327195,88.658152173913,0.16608089241287,0.45,82.5314673913043,0.883932193343924,0.821590170414553
"ESSFwc 2 /04","MS  dc 1 /111",12.9307590001025,80.2103726708075,0.161210558803558,0.55,84.3073602484472,0.896065474462517,0.846623604843082
"ESSFwc 2 /09","ESSFdv 1 /111",14.7692335966056,46.902380952381,0.314893045869046,0.6875,64.2511904761905,0.831598259520175,0.770132919139006
"ESSFwc 2 /09","ESSFwc 2 /10",13.2752793238508,33.4857142857143,0.396446054893154,0.416666666666667,57.7428571428571,0.821774155606146,0.77009659755825
"ESSFxc 1 /101","ESSFdc 2 /106",9.29531073446328,53.775,0.172855615703641,0.769230769230769,72.6625,0.906626712863252,0.872075544683113
"ESSFxc 1 /101","ESSFxv 1 /07",11.1620158164132,64.8885714285714,0.172018208610128,0.588235294117647,63.6157142857143,0.883801625896178,0.824539959320716
"ESSFxc 1 /101","ESSFdkw  /110",10.3014861995754,31.975,0.32217314150353,0.555555555555556,53.6,0.851963553805276,0.807808093291504
"ESSFmv 4 /04","ESSFmv 4 /01",7.05470720720721,37.520625,0.188022113363176,0.789473684210526,89.7103125,0.934962048875378,0.921361245874523
"ESSFmv 4 /01","ESSFmv 4 /02",10.7449757522641,43.020625,0.249763357744433,0.75,89.5103125,0.903216400085443,0.879958236630398
"ESSFmv 4 /01","ESSFmv 3 /01",1.53365384615385,19.6130673076923,0.0781955123129742,0.866666666666667,79.8271586538462,0.982889761576605,0.980787818682058
"ESSFmv 4 /01","ESSFmv 3 /08",2.83255248,47.820625,0.0592328619711683,0.761904761904762,89.6423125,0.975055156320693,0.968401613021752
"ESSFmv 4 /01","ESSFmv 1 /01",5.18295316305691,29.9759191176471,0.172903894713462,0.785714285714286,82.1150183823529,0.946624158466111,0.936881787702665
"ESSFmv 4 /01","ESSFmv 1 /03",4.63809860102233,27.5247916666667,0.16850622003578,0.785714285714286,77.6069791666667,0.949237930093947,0.940236063163061
"ESSFmv 4 /01","MS  dc 3 /110",10.6498074016188,45.420625,0.234470736622819,0.5,75.7103125,0.891792930581178,0.859334784787491
"ESSFmv 4 /02","ESSFmv 4 /03",10.6851851851852,45.05,0.237185020758828,0.80952380952381,101.535,0.913870827138601,0.894763527993449
"ESSFmv 4 /02","ESSFmv 3 /08",11.9336591639871,27,0.441987376443968,0.5,101.132,0.895895917684528,0.881999177668916
"ESSFmv 4 /02","ESSFmv 1 /03",10.3045659666702,35.8066666666667,0.287783447216632,0.631578947368421,89.0966666666667,0.903695645171306,0.884343978824458
"ESSFxv 1 /06","ESSFxv 2 /06",8.06721334571381,46.1566386554622,0.174779047623719,0.5,66.2097478991597,0.909649591527005,0.878156712543287
"ESSFmv 3 /01","ESSFmv 3 /04",11.6677736085053,67.2499423076923,0.17349864116048,0.782608695652174,99.6999711538461,0.912486190456561,0.882971143587385
"ESSFmv 3 /01","ESSFmv 3 /08",6.76131195944534,51.4336923076923,0.131456865258614,0.681818181818182,91.4488461538461,0.942292732400802,0.926064545985953
"ESSFmv 3 /01","ESSFmv 1 /01",5.18431404164379,31.5889864253394,0.164117771043301,0.666666666666667,83.9215520361991,0.948009229320067,0.938224283085142
"ESSFmv 3 /01","ESSFmv 1 /03",10.4028097400826,40.440358974359,0.257238313504547,0.625,79.4135128205128,0.895589438681483,0.869004538766663
"ESSFmv 3 /08","ESSFmv 1 /01",11.5014764898746,44.1105882352941,0.260741852466887,0.619047619047619,93.7367058823529,0.900671233851435,0.877300184793032
"ESSFmv 3 /08","ESSFmv 1 /03",9.77391337099812,39.8066666666667,0.245534584767998,0.65,89.2286666666667,0.910439528543433,0.890462182882204
"ESSFdv 2 /102","ESSFxv 1 /02",14.2380512820513,37.325,0.381461521287375,0.461538461538462,51.1375,0.796016457277202,0.721573184413566
"ESSFdv 2 /102","ESSFxc 3 /102",12.650641025641,61.5375,0.205576128793679,0.681818181818182,71.73125,0.876579111944966,0.823638358098583
"ESSFdv 2 /102","ESSFdv 2 /103",13.2354691820896,46.4,0.285247180648482,0.473684210526316,68.791,0.856122129533437,0.807598825688105
"ESSFdv 2 /104","ESSFdv 1 /104",6.4373914745795,47.7859090909091,0.134713173758667,0.611111111111111,70.2293181818182,0.931606076988468,0.908337548459269
"ESSFxv 1 /01","ESSFxv 1 /02",13.3918532909455,38.825,0.344928610198209,0.272727272727273,45.0375,0.792213292615276,0.702651050992051
"ESSFxv 1 /01","ESSFxv 1 /07",10.8595163884357,49.8492857142857,0.217846980810873,0.6,57.6532142857143,0.868493603925213,0.811640746782672
"ESSFxv 1 /01","ESSFxv 2 /01",8.93176482457776,50.125,0.178189821936713,0.529411764705882,61.6815,0.89703305329962,0.855195401788579
"ESSFxv 1 /01","ESSFxv 2 /05",13.7629112291645,61.4982,0.223793724518189,0.684210526315789,74.0491,0.868672255542896,0.814138035044795
"ESSFxv 1 /01","ESSFxv 2 /01.1",13.5609052402496,56.3383333333333,0.240704764196958,0.722222222222222,61.3508333333333,0.848515357012404,0.778961352218803
"ESSFmv 1 /01","ESSFmv 1 /03",7.19541375872383,24.3313725490196,0.295725764924583,0.857142857142857,81.7013725490196,0.923344633901322,0.911930319721291
"ESSFmv 1 /03","ESSFxv 2 /06",14.3469543635429,40.3561904761905,0.355508143713599,0.571428571428571,65.9752380952381,0.833471859898519,0.78254031697722
"ESSFmv 1 /03","MS  dc 3 /110",12.4257880679905,37.7066666666667,0.329538226697061,0.4,75.2966666666667,0.868021369431859,0.834975588985916
"ESSFxv 1 /02","ESSFdv 1 /102",10.3,22.7,0.453744493392071,0.428571428571429,32.45,0.764840182648402,0.682588597842835
"ESSFxv 1 /04","ESSFdv 2 /103",13.5160285714286,57.675,0.234348133011332,0.5,76.6535,0.871875055014849,0.823673693028647
"ESSFxv 1 /07","MS  dc 2 /07",12.88624,56.9614285714286,0.226227472224312,0.588235294117647,57.7640476190476,0.850585244652539,0.77691590996212
"ESSFxv 1 /07","ESSFdv 1 /110",12.8452380952381,50.6560714285714,0.253577463332323,0.647058823529412,73.4469642857143,0.869954562437478,0.825108658742257
"ESSFxv 1 /07","ESSFdv 1 /104",10.8192207792208,56.2015584415584,0.192507486967131,0.8,68.8475324675325,0.888402174408106,0.842852453944911
"ESSFxv 2 /01","ESSFxv 2 /06",14.4645978878016,60.6731428571429,0.23840198820521,0.555555555555556,65.4725714285714,0.84902695654663,0.779073930163534
"ESSFxv 2 /01","ESSFxv 2 /01.1",3.64711111111111,37.7706666666667,0.0965593523486774,0.85,75.8573333333333,0.961505082773923,0.951921443176958
"ESSFxv 2 /06","MS  dc 3 /110",10.0889510811519,33.8742857142857,0.29783509433225,0.461538461538462,64.0785714285714,0.875469207793791,0.842553433133289
"ESSFdk 2 /101","ESSFdk 2 /104",1.8976897689769,17,0.111628809939817,0.9,56.5,0.970804772784971,0.966412570460586
"ESSFdk 2 /101","ESSFdk 2 /111",4.53328834907782,24.21,0.187248589387766,0.785714285714286,61.105,0.938078290546676,0.925811499074088
"ESSFdk 2 /104","ESSFdk 2 /111",5.81626086243647,26.79,0.217105668623982,0.615384615384615,59.605,0.920325193665254,0.902419916744628
"ESSFdkw  /102","ESSFdkw  /103",10.9164261397927,35.6166666666667,0.306497692273075,0.666666666666667,40.8083333333333,0.813765832133193,0.732495173213167
"MS  dc 3 /110","MS  dc 1 /110",3.9963024691358,20.9,0.191210644456259,0.846153846153846,71.45,0.95120509805695,0.944068544868638
"ESSFxc 3 /112","ESSFdv 1 /111",9.13383838383838,55.6583333333333,0.164105495741968,0.681818181818182,74.4458333333333,0.910693342617078,0.877308937587664
"ESSFdv 1 /110","MS  dc 1 /111",13.7664903501641,86.3589285714286,0.159410156863834,0.619047619047619,80.5383928571429,0.888726731386336,0.829069219513944
"ESSFdv 1 /111","ESSFmw 2 /111",6.59073808069889,62.6166666666667,0.105255332670198,0.652173913043478,85.8283333333333,0.943734628376834,0.923210228781884
"ESSFdv 1 /104","ESSFmw 2 /103.1",5.40490890210516,49.0575757575758,0.110174806207592,0.722222222222222,61.4651515151515,0.937147792737518,0.91206547500704
"ESSFdkw  /103","ESSFdkw  /110",13.7928167020524,31.7083333333333,0.434990277068669,0.555555555555556,48.3583333333333,0.785200440692196,0.714778906729918
