PlotNumber,SiteUnit1,SiteUnit2,SiteUnit3,SiteUnit4,SiteUnit5,SiteUnit6,SiteUnit7,SiteUnit8,SiteUnit9,SiteUnit10,SiteUnit11
800649,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festcam-Pseuspi,,ASSOC Gg10+12+15 Festcam-(Pseuspi)-Achimil-Cladoni,Gg10 SUBASS Festcam-Pseuspi-Achimil-Cladoni,,,BG  xw 1 /Gg10
810685,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festcam-Pseuspi,,ASSOC Gg10+12+15 Festcam-(Pseuspi)-Achimil-Cladoni,Gg10 SUBASS Festcam-Pseuspi-Achimil-Cladoni,,,BG  xw 1 /Gg10
K99-033,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festcam-Pseuspi,,ASSOC Gg10+12+15 Festcam-(Pseuspi)-Achimil-Cladoni,Gg10 SUBASS Festcam-Pseuspi-Achimil-Cladoni,,,BG  xw 1 /Gg10
MCLR6B,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festcam-Pseuspi,,ASSOC Gg10+12+15 Festcam-(Pseuspi)-Achimil-Cladoni,Gg10 SUBASS Festcam-Pseuspi-Achimil-Cladoni,,,BG  xw 1 /Gg10
R120581,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festcam-Pseuspi,,ASSOC Gg10+12+15 Festcam-(Pseuspi)-Achimil-Cladoni,Gg10 SUBASS Festcam-Pseuspi-Achimil-Cladoni,,,BG  xw 1 /Gg10
N07-001,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festcam-Pseuspi,,ASSOC Gg10+12+15 Festcam-(Pseuspi)-Achimil-Cladoni,Gg10 SUBASS Festcam-Pseuspi-Achimil-Cladoni,,,IDF dm 2 /Gg10
K99-028,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festcam-Pseuspi,,ASSOC Gg10+12+15 Festcam-(Pseuspi)-Achimil-Cladoni,Gg10 SUBASS Festcam-Pseuspi-Achimil-Cladoni,,,PP  xh 2 /Gg10
K99-030,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festcam-Pseuspi,,ASSOC Gg10+12+15 Festcam-(Pseuspi)-Achimil-Cladoni,Gg10 SUBASS Festcam-Pseuspi-Achimil-Cladoni,,,PP  xh 2 /Gg10
K99-208,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festcam-Pseuspi,,ASSOC Gg10+12+15 Festcam-(Pseuspi)-Achimil-Cladoni,Gg10 SUBASS Festcam-Pseuspi-Achimil-Cladoni,,,PP  xh 2 /Gg10
790636,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festcam-Pseuspi,,ASSOC Gg10+12+15 Festcam-(Pseuspi)-Achimil-Cladoni,Gg10 SUBASS Festcam-Pseuspi-Achimil-Cladoni,,,IDF xh 2 /Gg10
831327,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festcam-Pseuspi,,ASSOC Gg10+12+15 Festcam-(Pseuspi)-Achimil-Cladoni,Gg10 SUBASS Festcam-Pseuspi-Achimil-Cladoni,,,IDF xh 2 /Gg10
831328,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festcam-Pseuspi,,ASSOC Gg10+12+15 Festcam-(Pseuspi)-Achimil-Cladoni,Gg10 SUBASS Festcam-Pseuspi-Achimil-Cladoni,,,IDF xh 2 /Gg10
841510,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festcam-Pseuspi,,ASSOC Gg10+12+15 Festcam-(Pseuspi)-Achimil-Cladoni,Gg10 SUBASS Festcam-Pseuspi-Achimil-Cladoni,,,IDF xh 2 /Gg10
K00-245,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festcam-Pseuspi,,ASSOC Gg10+12+15 Festcam-(Pseuspi)-Achimil-Cladoni,Gg10 SUBASS Festcam-Pseuspi-Achimil-Cladoni,,,IDF xh 2 /Gg10
9802096,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festcam-Pseuspi,,ASSOC Gg10+12+15 Festcam-(Pseuspi)-Achimil-Cladoni,Gg10 SUBASS Festcam-Pseuspi-Achimil-Cladoni,,,IDF xh 1 /Gg10
9802124,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festcam-Pseuspi,,ASSOC Gg10+12+15 Festcam-(Pseuspi)-Achimil-Cladoni,Gg10 SUBASS Festcam-Pseuspi-Achimil-Cladoni,,,IDF xh 1 /Gg10
97005,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festcam-Pseuspi,,ASSOC Gg10+12+15 Festcam-(Pseuspi)-Achimil-Cladoni,,Gg12.1 SUBASS Festcam(Pseuspi)-Achimil-Cladoni [typic],,MS  xk 2 /Gg12.1
97006,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festcam-Pseuspi,,ASSOC Gg10+12+15 Festcam-(Pseuspi)-Achimil-Cladoni,,Gg12.1 SUBASS Festcam(Pseuspi)-Achimil-Cladoni [typic],,MS  xk 2 /Gg12.1
K11-122,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festcam-Pseuspi,,ASSOC Gg10+12+15 Festcam-(Pseuspi)-Achimil-Cladoni,,Gg12.1 SUBASS Festcam(Pseuspi)-Achimil-Cladoni [typic],,MS  xk 2 /Gg12.1
14-7602,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festcam-Pseuspi,,ASSOC Gg10+12+15 Festcam-(Pseuspi)-Achimil-Cladoni,,Gg12.1 SUBASS Festcam(Pseuspi)-Achimil-Cladoni [typic],,IDF dm 1 /Gg12.1
790638,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festcam-Pseuspi,,ASSOC Gg10+12+15 Festcam-(Pseuspi)-Achimil-Cladoni,,Gg12.1 SUBASS Festcam(Pseuspi)-Achimil-Cladoni [typic],,PP  xh 2 /Gg12.1
K99-014,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festcam-Pseuspi,,ASSOC Gg10+12+15 Festcam-(Pseuspi)-Achimil-Cladoni,,Gg12.1 SUBASS Festcam(Pseuspi)-Achimil-Cladoni [typic],,PP  xh 2 /Gg12.1
K99-221,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festcam-Pseuspi,,ASSOC Gg10+12+15 Festcam-(Pseuspi)-Achimil-Cladoni,,Gg12.1 SUBASS Festcam(Pseuspi)-Achimil-Cladoni [typic],,PP  xh 2 /Gg12.1
K99-223,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festcam-Pseuspi,,ASSOC Gg10+12+15 Festcam-(Pseuspi)-Achimil-Cladoni,,Gg12.1 SUBASS Festcam(Pseuspi)-Achimil-Cladoni [typic],,PP  xh 2 /Gg12.1
841524,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festcam-Pseuspi,,ASSOC Gg10+12+15 Festcam-(Pseuspi)-Achimil-Cladoni,,Gg12.1 SUBASS Festcam(Pseuspi)-Achimil-Cladoni [typic],,BG  xw 1 /Gg12.1
K99-004,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festcam-Pseuspi,,ASSOC Gg10+12+15 Festcam-(Pseuspi)-Achimil-Cladoni,,Gg12.1 SUBASS Festcam(Pseuspi)-Achimil-Cladoni [typic],,BG  xw 1 /Gg12.1
K99-034,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festcam-Pseuspi,,ASSOC Gg10+12+15 Festcam-(Pseuspi)-Achimil-Cladoni,,Gg12.1 SUBASS Festcam(Pseuspi)-Achimil-Cladoni [typic],,BG  xw 1 /Gg12.1
K99-107,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festcam-Pseuspi,,ASSOC Gg10+12+15 Festcam-(Pseuspi)-Achimil-Cladoni,,Gg12.1 SUBASS Festcam(Pseuspi)-Achimil-Cladoni [typic],,BG  xw 1 /Gg12.1
K99-204,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festcam-Pseuspi,,ASSOC Gg10+12+15 Festcam-(Pseuspi)-Achimil-Cladoni,,Gg12.1 SUBASS Festcam(Pseuspi)-Achimil-Cladoni [typic],,BG  xw 1 /Gg12.1
K99-213,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festcam-Pseuspi,,ASSOC Gg10+12+15 Festcam-(Pseuspi)-Achimil-Cladoni,,Gg12.1 SUBASS Festcam(Pseuspi)-Achimil-Cladoni [typic],,BG  xw 1 /Gg12.1
K99-277,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festcam-Pseuspi,,ASSOC Gg10+12+15 Festcam-(Pseuspi)-Achimil-Cladoni,,Gg12.1 SUBASS Festcam(Pseuspi)-Achimil-Cladoni [typic],,BG  xw 1 /Gg12.1
R102781,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festcam-Pseuspi,,ASSOC Gg10+12+15 Festcam-(Pseuspi)-Achimil-Cladoni,,Gg12.1 SUBASS Festcam(Pseuspi)-Achimil-Cladoni [typic],,BG  xw 1 /Gg12.1
841523,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festcam-Pseuspi,,ASSOC Gg10+12+15 Festcam-(Pseuspi)-Achimil-Cladoni,,Gg12.1 SUBASS Festcam(Pseuspi)-Achimil-Cladoni [typic],,IDF xh 2 /Gg12.1
K00-247,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festcam-Pseuspi,,ASSOC Gg10+12+15 Festcam-(Pseuspi)-Achimil-Cladoni,,Gg12.1 SUBASS Festcam(Pseuspi)-Achimil-Cladoni [typic],,IDF xh 2 /Gg12.1
K00-254,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festcam-Pseuspi,,ASSOC Gg10+12+15 Festcam-(Pseuspi)-Achimil-Cladoni,,Gg12.1 SUBASS Festcam(Pseuspi)-Achimil-Cladoni [typic],,IDF xh 2 /Gg12.1
K11-257,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festcam-Pseuspi,,ASSOC Gg10+12+15 Festcam-(Pseuspi)-Achimil-Cladoni,,Gg12.1 SUBASS Festcam(Pseuspi)-Achimil-Cladoni [typic],,IDF xh 2 /Gg12.1
K99-160,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festcam-Pseuspi,,ASSOC Gg10+12+15 Festcam-(Pseuspi)-Achimil-Cladoni,,Gg12.1 SUBASS Festcam(Pseuspi)-Achimil-Cladoni [typic],,IDF xh 2 /Gg12.1
K99-500,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festcam-Pseuspi,,ASSOC Gg10+12+15 Festcam-(Pseuspi)-Achimil-Cladoni,,Gg12.1 SUBASS Festcam(Pseuspi)-Achimil-Cladoni [typic],,IDF xh 2 /Gg12.1
K99-502,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festcam-Pseuspi,,ASSOC Gg10+12+15 Festcam-(Pseuspi)-Achimil-Cladoni,,Gg12.1 SUBASS Festcam(Pseuspi)-Achimil-Cladoni [typic],,IDF xh 2 /Gg12.1
MCLR16A,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festcam-Pseuspi,,ASSOC Gg10+12+15 Festcam-(Pseuspi)-Achimil-Cladoni,,Gg12.1 SUBASS Festcam(Pseuspi)-Achimil-Cladoni [typic],,IDF xh 2 /Gg12.1
R128681,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festcam-Pseuspi,,ASSOC Gg10+12+15 Festcam-(Pseuspi)-Achimil-Cladoni,,Gg12.1 SUBASS Festcam(Pseuspi)-Achimil-Cladoni [typic],,IDF xh 2 /Gg12.1
